period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,sample_rh,sample_temp,sample_pres,pm1,pm25,pm10
2024-02-01T21:00:00+02:00,2024-02-01T22:00:00+02:00,2024-02-01T19:00:00+00:00,2024-02-01T20:00:00+00:00,MOD-PM-00523,59,57.156,21.21,0.0,23.554,24.256,35.094
2024-02-01T22:00:00+02:00,2024-02-01T23:00:00+02:00,2024-02-01T20:00:00+00:00,2024-02-01T21:00:00+00:00,MOD-PM-00523,58,59.656,19.806,0.0,19.727,20.692,34.493
2024-02-01T23:00:00+02:00,2024-02-02T00:00:00+02:00,2024-02-01T21:00:00+00:00,2024-02-01T22:00:00+00:00,MOD-PM-00523,57,66.145,18.606,0.0,7.233,8.067,18.716
2024-02-02T00:00:00+02:00,2024-02-02T01:00:00+02:00,2024-02-01T22:00:00+00:00,2024-02-01T23:00:00+00:00,MOD-PM-00523,59,71.734,17.991,0.0,6.636,7.365,14.301
2024-02-02T01:00:00+02:00,2024-02-02T02:00:00+02:00,2024-02-01T23:00:00+00:00,2024-02-02T00:00:00+00:00,MOD-PM-00523,60,75.401,17.433,0.0,7.801,8.579,17.056
2024-02-02T02:00:00+02:00,2024-02-02T03:00:00+02:00,2024-02-02T00:00:00+00:00,2024-02-02T01:00:00+00:00,MOD-PM-00523,60,79.122,16.694,0.0,12.931,14.106,24.665
2024-02-02T03:00:00+02:00,2024-02-02T04:00:00+02:00,2024-02-02T01:00:00+00:00,2024-02-02T02:00:00+00:00,MOD-PM-00523,60,82.535,15.98,0.0,13.575,14.806,25.849
2024-02-02T04:00:00+02:00,2024-02-02T05:00:00+02:00,2024-02-02T02:00:00+00:00,2024-02-02T03:00:00+00:00,MOD-PM-00523,60,83.692,15.897,0.0,15.345,16.687,27.77
2024-02-02T05:00:00+02:00,2024-02-02T06:00:00+02:00,2024-02-02T03:00:00+00:00,2024-02-02T04:00:00+00:00,MOD-PM-00523,60,85.17,15.354,0.0,12.94,14.054,23.894
2024-02-02T06:00:00+02:00,2024-02-02T07:00:00+02:00,2024-02-02T04:00:00+00:00,2024-02-02T05:00:00+00:00,MOD-PM-00523,60,82.935,16.254,0.0,17.719,18.987,30.691
2024-02-02T07:00:00+02:00,2024-02-02T08:00:00+02:00,2024-02-02T05:00:00+00:00,2024-02-02T06:00:00+00:00,MOD-PM-00523,60,68.632,20.533,0.0,18.067,19.484,34.69
2024-02-02T08:00:00+02:00,2024-02-02T09:00:00+02:00,2024-02-02T06:00:00+00:00,2024-02-02T07:00:00+00:00,MOD-PM-00523,60,60.885,22.721,0.0,16.213,17.284,26.065
2024-02-02T09:00:00+02:00,2024-02-02T10:00:00+02:00,2024-02-02T07:00:00+00:00,2024-02-02T08:00:00+00:00,MOD-PM-00523,60,51.175,25.72,0.0,16.185,16.945,22.735
2024-02-02T10:00:00+02:00,2024-02-02T11:00:00+02:00,2024-02-02T08:00:00+00:00,2024-02-02T09:00:00+00:00,MOD-PM-00523,60,45.507,27.795,0.0,15.92,16.597,22.297
2024-02-02T11:00:00+02:00,2024-02-02T12:00:00+02:00,2024-02-02T09:00:00+00:00,2024-02-02T10:00:00+00:00,MOD-PM-00523,60,43.431,28.602,0.0,13.832,14.459,20.566
2024-02-02T12:00:00+02:00,2024-02-02T13:00:00+02:00,2024-02-02T10:00:00+00:00,2024-02-02T11:00:00+00:00,MOD-PM-00523,60,32.552,32.952,0.0,18.068,18.659,24.428
2024-02-02T13:00:00+02:00,2024-02-02T14:00:00+02:00,2024-02-02T11:00:00+00:00,2024-02-02T12:00:00+00:00,MOD-PM-00523,60,31.647,33.085,0.0,19.351,19.95,27.59
2024-02-02T14:00:00+02:00,2024-02-02T15:00:00+02:00,2024-02-02T12:00:00+00:00,2024-02-02T13:00:00+00:00,MOD-PM-00523,54,30.681,32.638,0.0,24.514,25.093,31.987
2024-02-02T15:00:00+02:00,2024-02-02T16:00:00+02:00,2024-02-02T13:00:00+00:00,2024-02-02T14:00:00+00:00,MOD-PM-00523,60,27.373,34.816,0.0,23.4,23.981,30.752
2024-02-02T16:00:00+02:00,2024-02-02T17:00:00+02:00,2024-02-02T14:00:00+00:00,2024-02-02T15:00:00+00:00,MOD-PM-00523,57,27.778,34.121,0.0,30.288,30.855,37.589
2024-02-02T17:00:00+02:00,2024-02-02T18:00:00+02:00,2024-02-02T15:00:00+00:00,2024-02-02T16:00:00+00:00,MOD-PM-00523,60,36.324,30.001,0.0,20.6,21.154,28.073
2024-02-02T18:00:00+02:00,2024-02-02T19:00:00+02:00,2024-02-02T16:00:00+00:00,2024-02-02T17:00:00+00:00,MOD-PM-00523,60,43.936,26.69,0.0,21.897,22.481,29.54
2024-02-02T19:00:00+02:00,2024-02-02T20:00:00+02:00,2024-02-02T17:00:00+00:00,2024-02-02T18:00:00+00:00,MOD-PM-00523,60,48.388,24.274,0.0,20.335,20.913,28.614
2024-02-02T20:00:00+02:00,2024-02-02T21:00:00+02:00,2024-02-02T18:00:00+00:00,2024-02-02T19:00:00+00:00,MOD-PM-00523,60,49.248,23.756,0.0,36.216,37.035,48.918
2024-02-02T21:00:00+02:00,2024-02-02T22:00:00+02:00,2024-02-02T19:00:00+00:00,2024-02-02T20:00:00+00:00,MOD-PM-00523,56,52.492,22.91,0.0,52.591,53.423,58.916
2024-02-02T22:00:00+02:00,2024-02-02T23:00:00+02:00,2024-02-02T20:00:00+00:00,2024-02-02T21:00:00+00:00,MOD-PM-00523,59,53.616,21.835,0.0,32.719,33.102,35.318
2024-02-02T23:00:00+02:00,2024-02-03T00:00:00+02:00,2024-02-02T21:00:00+00:00,2024-02-02T22:00:00+00:00,MOD-PM-00523,56,55.589,20.998,0.0,56.353,56.964,61.972
2024-02-03T00:00:00+02:00,2024-02-03T01:00:00+02:00,2024-02-02T22:00:00+00:00,2024-02-02T23:00:00+00:00,MOD-PM-00523,58,65.991,20.217,0.0,24.808,25.715,36.368
2024-02-03T01:00:00+02:00,2024-02-03T02:00:00+02:00,2024-02-02T23:00:00+00:00,2024-02-03T00:00:00+00:00,MOD-PM-00523,60,68.513,19.974,0.0,3.892,4.644,12.04
2024-02-03T02:00:00+02:00,2024-02-03T03:00:00+02:00,2024-02-03T00:00:00+00:00,2024-02-03T01:00:00+00:00,MOD-PM-00523,60,69.638,19.448,0.0,2.132,2.829,8.963
2024-02-03T03:00:00+02:00,2024-02-03T04:00:00+02:00,2024-02-03T01:00:00+00:00,2024-02-03T02:00:00+00:00,MOD-PM-00523,60,69.815,18.819,0.0,2.442,3.159,8.471
2024-02-03T04:00:00+02:00,2024-02-03T05:00:00+02:00,2024-02-03T02:00:00+00:00,2024-02-03T03:00:00+00:00,MOD-PM-00523,60,72.513,17.953,0.0,2.273,3.073,7.566
2024-02-03T05:00:00+02:00,2024-02-03T06:00:00+02:00,2024-02-03T03:00:00+00:00,2024-02-03T04:00:00+00:00,MOD-PM-00523,60,72.927,17.994,0.0,2.913,3.807,8.953
2024-02-03T06:00:00+02:00,2024-02-03T07:00:00+02:00,2024-02-03T04:00:00+00:00,2024-02-03T05:00:00+00:00,MOD-PM-00523,56,73.282,18.174,0.0,3.775,4.727,11.125
2024-02-03T07:00:00+02:00,2024-02-03T08:00:00+02:00,2024-02-03T05:00:00+00:00,2024-02-03T06:00:00+00:00,MOD-PM-00523,60,61.429,21.88,0.0,2.316,3.188,9.019
2024-02-03T08:00:00+02:00,2024-02-03T09:00:00+02:00,2024-02-03T06:00:00+00:00,2024-02-03T07:00:00+00:00,MOD-PM-00523,53,51.837,25.134,0.0,6.409,7.234,16.081
2024-02-03T09:00:00+02:00,2024-02-03T10:00:00+02:00,2024-02-03T07:00:00+00:00,2024-02-03T08:00:00+00:00,MOD-PM-00523,60,46.529,27.229,0.0,6.77,7.427,16.999
2024-02-03T10:00:00+02:00,2024-02-03T11:00:00+02:00,2024-02-03T08:00:00+00:00,2024-02-03T09:00:00+00:00,MOD-PM-00523,60,43.682,28.708,0.0,7.902,8.475,17.803
2024-02-03T11:00:00+02:00,2024-02-03T12:00:00+02:00,2024-02-03T09:00:00+00:00,2024-02-03T10:00:00+00:00,MOD-PM-00523,60,40.329,30.701,0.0,10.781,11.39,19.393
2024-02-03T12:00:00+02:00,2024-02-03T13:00:00+02:00,2024-02-03T10:00:00+00:00,2024-02-03T11:00:00+00:00,MOD-PM-00523,60,38.048,31.236,0.0,15.559,16.115,24.772
2024-02-03T13:00:00+02:00,2024-02-03T14:00:00+02:00,2024-02-03T11:00:00+00:00,2024-02-03T12:00:00+00:00,MOD-PM-00523,60,34.268,33.006,0.0,18.233,18.805,27.414
2024-02-03T14:00:00+02:00,2024-02-03T15:00:00+02:00,2024-02-03T12:00:00+00:00,2024-02-03T13:00:00+00:00,MOD-PM-00523,60,30.993,34.095,0.0,23.148,23.658,30.728
2024-02-03T15:00:00+02:00,2024-02-03T16:00:00+02:00,2024-02-03T13:00:00+00:00,2024-02-03T14:00:00+00:00,MOD-PM-00523,60,31.16,33.669,0.0,20.306,20.846,29.127
2024-02-03T16:00:00+02:00,2024-02-03T17:00:00+02:00,2024-02-03T14:00:00+00:00,2024-02-03T15:00:00+00:00,MOD-PM-00523,60,36.26,30.564,0.0,24.106,24.74,35.68
2024-02-03T17:00:00+02:00,2024-02-03T18:00:00+02:00,2024-02-03T15:00:00+00:00,2024-02-03T16:00:00+00:00,MOD-PM-00523,60,54.711,24.457,0.0,33.005,33.765,42.501
2024-02-03T18:00:00+02:00,2024-02-03T19:00:00+02:00,2024-02-03T16:00:00+00:00,2024-02-03T17:00:00+00:00,MOD-PM-00523,60,68.786,20.477,0.0,16.765,17.22,22.183
2024-02-03T19:00:00+02:00,2024-02-03T20:00:00+02:00,2024-02-03T17:00:00+00:00,2024-02-03T18:00:00+00:00,MOD-PM-00523,60,72.703,20.565,0.0,35.576,36.617,43.158
2024-02-03T20:00:00+02:00,2024-02-03T21:00:00+02:00,2024-02-03T18:00:00+00:00,2024-02-03T19:00:00+00:00,MOD-PM-00523,60,80.431,19.179,0.0,31.343,32.194,37.811
2024-02-03T21:00:00+02:00,2024-02-03T22:00:00+02:00,2024-02-03T19:00:00+00:00,2024-02-03T20:00:00+00:00,MOD-PM-00523,60,80.594,18.846,0.0,29.59,30.187,35.125
2024-02-03T22:00:00+02:00,2024-02-03T23:00:00+02:00,2024-02-03T20:00:00+00:00,2024-02-03T21:00:00+00:00,MOD-PM-00523,60,80.743,19.21,0.0,19.182,19.724,25.425
2024-02-03T23:00:00+02:00,2024-02-04T00:00:00+02:00,2024-02-03T21:00:00+00:00,2024-02-03T22:00:00+00:00,MOD-PM-00523,60,82.742,18.747,0.0,35.951,36.519,41.584
2024-02-04T00:00:00+02:00,2024-02-04T01:00:00+02:00,2024-02-03T22:00:00+00:00,2024-02-03T23:00:00+00:00,MOD-PM-00523,60,85.553,17.859,0.0,41.983,42.633,46.487
2024-02-04T01:00:00+02:00,2024-02-04T02:00:00+02:00,2024-02-03T23:00:00+00:00,2024-02-04T00:00:00+00:00,MOD-PM-00523,60,86.33,17.355,0.0,50.377,51.117,56.091
2024-02-04T02:00:00+02:00,2024-02-04T03:00:00+02:00,2024-02-04T00:00:00+00:00,2024-02-04T01:00:00+00:00,MOD-PM-00523,60,87.083,16.979,0.0,50.615,51.333,54.611
2024-02-04T03:00:00+02:00,2024-02-04T04:00:00+02:00,2024-02-04T01:00:00+00:00,2024-02-04T02:00:00+00:00,MOD-PM-00523,55,88.555,16.657,0.0,43.817,44.583,49.1
2024-02-04T04:00:00+02:00,2024-02-04T05:00:00+02:00,2024-02-04T02:00:00+00:00,2024-02-04T03:00:00+00:00,MOD-PM-00523,60,88.534,16.85,0.0,42.468,43.177,47.113
2024-02-04T05:00:00+02:00,2024-02-04T06:00:00+02:00,2024-02-04T03:00:00+00:00,2024-02-04T04:00:00+00:00,MOD-PM-00523,60,87.566,17.303,0.0,42.81,43.547,48.046
2024-02-04T06:00:00+02:00,2024-02-04T07:00:00+02:00,2024-02-04T04:00:00+00:00,2024-02-04T05:00:00+00:00,MOD-PM-00523,60,85.961,17.908,0.0,49.711,50.448,55.024
2024-02-04T07:00:00+02:00,2024-02-04T08:00:00+02:00,2024-02-04T05:00:00+00:00,2024-02-04T06:00:00+00:00,MOD-PM-00523,60,80.218,20.038,0.0,44.189,44.871,48.012
2024-02-04T08:00:00+02:00,2024-02-04T09:00:00+02:00,2024-02-04T06:00:00+00:00,2024-02-04T07:00:00+00:00,MOD-PM-00523,60,64.787,23.341,0.0,27.488,27.913,30.022
2024-02-04T09:00:00+02:00,2024-02-04T10:00:00+02:00,2024-02-04T07:00:00+00:00,2024-02-04T08:00:00+00:00,MOD-PM-00523,60,50.005,27.369,0.0,19.891,20.169,23.505
2024-02-04T10:00:00+02:00,2024-02-04T11:00:00+02:00,2024-02-04T08:00:00+00:00,2024-02-04T09:00:00+00:00,MOD-PM-00523,60,45.233,29.007,0.0,21.309,21.617,26.105
2024-02-04T11:00:00+02:00,2024-02-04T12:00:00+02:00,2024-02-04T09:00:00+00:00,2024-02-04T10:00:00+00:00,MOD-PM-00523,60,43.266,30.583,0.0,20.608,20.941,25.503
2024-02-04T12:00:00+02:00,2024-02-04T13:00:00+02:00,2024-02-04T10:00:00+00:00,2024-02-04T11:00:00+00:00,MOD-PM-00523,60,39.569,31.617,0.0,21.972,22.344,26.36
2024-02-04T13:00:00+02:00,2024-02-04T14:00:00+02:00,2024-02-04T11:00:00+00:00,2024-02-04T12:00:00+00:00,MOD-PM-00523,60,47.735,28.88,0.0,24.461,24.897,31.984
2024-02-04T14:00:00+02:00,2024-02-04T15:00:00+02:00,2024-02-04T12:00:00+00:00,2024-02-04T13:00:00+00:00,MOD-PM-00523,60,47.516,28.923,0.0,29.576,30.1,36.11
2024-02-04T15:00:00+02:00,2024-02-04T16:00:00+02:00,2024-02-04T13:00:00+00:00,2024-02-04T14:00:00+00:00,MOD-PM-00523,60,46.446,28.137,0.0,24.968,25.353,30.444
2024-02-04T16:00:00+02:00,2024-02-04T17:00:00+02:00,2024-02-04T14:00:00+00:00,2024-02-04T15:00:00+00:00,MOD-PM-00523,60,45.909,27.0,0.0,22.706,23.086,28.957
2024-02-04T17:00:00+02:00,2024-02-04T18:00:00+02:00,2024-02-04T15:00:00+00:00,2024-02-04T16:00:00+00:00,MOD-PM-00523,60,47.723,26.743,0.0,20.055,20.386,25.99
2024-02-04T18:00:00+02:00,2024-02-04T19:00:00+02:00,2024-02-04T16:00:00+00:00,2024-02-04T17:00:00+00:00,MOD-PM-00523,60,48.06,26.627,0.0,13.583,13.876,18.756
2024-02-04T19:00:00+02:00,2024-02-04T20:00:00+02:00,2024-02-04T17:00:00+00:00,2024-02-04T18:00:00+00:00,MOD-PM-00523,60,56.316,24.041,0.0,20.923,21.228,25.227
2024-02-04T20:00:00+02:00,2024-02-04T21:00:00+02:00,2024-02-04T18:00:00+00:00,2024-02-04T19:00:00+00:00,MOD-PM-00523,60,70.091,21.627,0.0,29.435,29.754,33.195
2024-02-04T21:00:00+02:00,2024-02-04T22:00:00+02:00,2024-02-04T19:00:00+00:00,2024-02-04T20:00:00+00:00,MOD-PM-00523,60,72.516,20.93,0.0,29.683,30.001,32.206
2024-02-04T22:00:00+02:00,2024-02-04T23:00:00+02:00,2024-02-04T20:00:00+00:00,2024-02-04T21:00:00+00:00,MOD-PM-00523,60,75.516,20.242,0.0,23.715,24.015,27.228
2024-02-04T23:00:00+02:00,2024-02-05T00:00:00+02:00,2024-02-04T21:00:00+00:00,2024-02-04T22:00:00+00:00,MOD-PM-00523,60,75.658,19.377,0.0,19.681,20.01,23.276
2024-02-05T00:00:00+02:00,2024-02-05T01:00:00+02:00,2024-02-04T22:00:00+00:00,2024-02-04T23:00:00+00:00,MOD-PM-00523,60,78.476,18.608,0.0,18.696,19.032,21.866
2024-02-05T01:00:00+02:00,2024-02-05T02:00:00+02:00,2024-02-04T23:00:00+00:00,2024-02-05T00:00:00+00:00,MOD-PM-00523,60,77.606,17.888,0.0,19.103,19.346,21.443
2024-02-05T02:00:00+02:00,2024-02-05T03:00:00+02:00,2024-02-05T00:00:00+00:00,2024-02-05T01:00:00+00:00,MOD-PM-00523,60,79.887,17.534,0.0,25.327,25.641,29.19
2024-02-05T03:00:00+02:00,2024-02-05T04:00:00+02:00,2024-02-05T01:00:00+00:00,2024-02-05T02:00:00+00:00,MOD-PM-00523,60,83.29,17.206,0.0,32.637,33.01,36.1
2024-02-05T04:00:00+02:00,2024-02-05T05:00:00+02:00,2024-02-05T02:00:00+00:00,2024-02-05T03:00:00+00:00,MOD-PM-00523,60,84.112,17.161,0.0,37.54,38.103,44.05
2024-02-05T05:00:00+02:00,2024-02-05T06:00:00+02:00,2024-02-05T03:00:00+00:00,2024-02-05T04:00:00+00:00,MOD-PM-00523,60,84.708,17.086,0.0,40.337,40.845,44.677
2024-02-05T06:00:00+02:00,2024-02-05T07:00:00+02:00,2024-02-05T04:00:00+00:00,2024-02-05T05:00:00+00:00,MOD-PM-00523,60,85.644,17.133,0.0,44.576,45.272,46.904
2024-02-05T07:00:00+02:00,2024-02-05T08:00:00+02:00,2024-02-05T05:00:00+00:00,2024-02-05T06:00:00+00:00,MOD-PM-00523,60,68.734,21.766,0.0,45.86,46.403,48.41
2024-02-05T08:00:00+02:00,2024-02-05T09:00:00+02:00,2024-02-05T06:00:00+00:00,2024-02-05T07:00:00+00:00,MOD-PM-00523,60,54.873,26.093,0.0,18.226,18.532,21.102
2024-02-05T09:00:00+02:00,2024-02-05T10:00:00+02:00,2024-02-05T07:00:00+00:00,2024-02-05T08:00:00+00:00,MOD-PM-00523,60,50.694,27.984,0.0,19.877,20.243,23.613
2024-02-05T10:00:00+02:00,2024-02-05T11:00:00+02:00,2024-02-05T08:00:00+00:00,2024-02-05T09:00:00+00:00,MOD-PM-00523,55,49.091,29.073,0.0,24.939,25.366,30.413
2024-02-05T11:00:00+02:00,2024-02-05T12:00:00+02:00,2024-02-05T09:00:00+00:00,2024-02-05T10:00:00+00:00,MOD-PM-00523,60,47.949,29.62,0.0,24.542,24.959,31.831
2024-02-05T12:00:00+02:00,2024-02-05T13:00:00+02:00,2024-02-05T10:00:00+00:00,2024-02-05T11:00:00+00:00,MOD-PM-00523,56,43.96,31.011,0.0,21.239,21.635,27.906
2024-02-05T13:00:00+02:00,2024-02-05T14:00:00+02:00,2024-02-05T11:00:00+00:00,2024-02-05T12:00:00+00:00,MOD-PM-00523,57,41.819,31.774,0.0,21.954,22.395,30.253
2024-02-05T14:00:00+02:00,2024-02-05T15:00:00+02:00,2024-02-05T12:00:00+00:00,2024-02-05T13:00:00+00:00,MOD-PM-00523,60,38.02,32.2,0.0,19.794,20.247,27.319
2024-02-05T15:00:00+02:00,2024-02-05T16:00:00+02:00,2024-02-05T13:00:00+00:00,2024-02-05T14:00:00+00:00,MOD-PM-00523,60,39.988,31.138,0.0,18.573,18.966,27.706
2024-02-05T16:00:00+02:00,2024-02-05T17:00:00+02:00,2024-02-05T14:00:00+00:00,2024-02-05T15:00:00+00:00,MOD-PM-00523,60,33.525,32.55,0.0,11.607,11.999,24.399
2024-02-05T17:00:00+02:00,2024-02-05T18:00:00+02:00,2024-02-05T15:00:00+00:00,2024-02-05T16:00:00+00:00,MOD-PM-00523,60,33.834,31.628,0.0,12.24,12.72,24.188
2024-02-05T18:00:00+02:00,2024-02-05T19:00:00+02:00,2024-02-05T16:00:00+00:00,2024-02-05T17:00:00+00:00,MOD-PM-00523,60,35.441,29.217,0.0,8.599,9.21,24.133
2024-02-05T19:00:00+02:00,2024-02-05T20:00:00+02:00,2024-02-05T17:00:00+00:00,2024-02-05T18:00:00+00:00,MOD-PM-00523,60,43.658,26.246,0.0,9.961,10.632,25.339
2024-02-05T20:00:00+02:00,2024-02-05T21:00:00+02:00,2024-02-05T18:00:00+00:00,2024-02-05T19:00:00+00:00,MOD-PM-00523,58,53.227,23.646,0.0,9.207,9.688,18.551
2024-02-05T21:00:00+02:00,2024-02-05T22:00:00+02:00,2024-02-05T19:00:00+00:00,2024-02-05T20:00:00+00:00,MOD-PM-00523,57,61.518,21.539,0.0,12.534,13.046,20.862
2024-02-05T22:00:00+02:00,2024-02-05T23:00:00+02:00,2024-02-05T20:00:00+00:00,2024-02-05T21:00:00+00:00,MOD-PM-00523,59,65.594,21.296,0.0,13.861,14.266,18.849
2024-02-05T23:00:00+02:00,2024-02-06T00:00:00+02:00,2024-02-05T21:00:00+00:00,2024-02-05T22:00:00+00:00,MOD-PM-00523,60,68.431,20.476,0.0,25.957,26.685,35.143
2024-02-06T00:00:00+02:00,2024-02-06T01:00:00+02:00,2024-02-05T22:00:00+00:00,2024-02-05T23:00:00+00:00,MOD-PM-00523,60,67.994,19.063,0.0,15.862,16.289,23.254
2024-02-06T01:00:00+02:00,2024-02-06T02:00:00+02:00,2024-02-05T23:00:00+00:00,2024-02-06T00:00:00+00:00,MOD-PM-00523,60,68.62,18.662,0.0,15.255,15.748,23.294
2024-02-06T02:00:00+02:00,2024-02-06T03:00:00+02:00,2024-02-06T00:00:00+00:00,2024-02-06T01:00:00+00:00,MOD-PM-00523,60,68.651,18.62,0.0,19.806,20.33,27.369
2024-02-06T03:00:00+02:00,2024-02-06T04:00:00+02:00,2024-02-06T01:00:00+00:00,2024-02-06T02:00:00+00:00,MOD-PM-00523,60,70.398,18.314,0.0,26.694,27.489,39.49
2024-02-06T04:00:00+02:00,2024-02-06T05:00:00+02:00,2024-02-06T02:00:00+00:00,2024-02-06T03:00:00+00:00,MOD-PM-00523,60,71.055,17.642,0.0,35.507,36.574,56.289
2024-02-06T05:00:00+02:00,2024-02-06T06:00:00+02:00,2024-02-06T03:00:00+00:00,2024-02-06T04:00:00+00:00,MOD-PM-00523,60,69.09,17.548,0.0,35.62,36.548,54.001
2024-02-06T06:00:00+02:00,2024-02-06T07:00:00+02:00,2024-02-06T04:00:00+00:00,2024-02-06T05:00:00+00:00,MOD-PM-00523,60,63.688,19.012,0.0,25.544,26.424,39.556
2024-02-06T07:00:00+02:00,2024-02-06T08:00:00+02:00,2024-02-06T05:00:00+00:00,2024-02-06T06:00:00+00:00,MOD-PM-00523,60,49.844,23.581,0.0,16.669,17.364,26.657
2024-02-06T08:00:00+02:00,2024-02-06T09:00:00+02:00,2024-02-06T06:00:00+00:00,2024-02-06T07:00:00+00:00,MOD-PM-00523,60,38.274,28.433,0.0,6.708,7.056,13.334
2024-02-06T09:00:00+02:00,2024-02-06T10:00:00+02:00,2024-02-06T07:00:00+00:00,2024-02-06T08:00:00+00:00,MOD-PM-00523,60,31.278,31.758,0.0,7.275,7.547,12.988
2024-02-06T10:00:00+02:00,2024-02-06T11:00:00+02:00,2024-02-06T08:00:00+00:00,2024-02-06T09:00:00+00:00,MOD-PM-00523,60,31.234,32.884,0.0,11.922,12.362,21.515
2024-02-06T11:00:00+02:00,2024-02-06T12:00:00+02:00,2024-02-06T09:00:00+00:00,2024-02-06T10:00:00+00:00,MOD-PM-00523,60,29.249,34.495,0.0,9.045,9.404,15.493
2024-02-06T12:00:00+02:00,2024-02-06T13:00:00+02:00,2024-02-06T10:00:00+00:00,2024-02-06T11:00:00+00:00,MOD-PM-00523,60,30.42,35.068,0.0,12.173,12.638,20.253
2024-02-06T13:00:00+02:00,2024-02-06T14:00:00+02:00,2024-02-06T11:00:00+00:00,2024-02-06T12:00:00+00:00,MOD-PM-00523,60,30.3,34.662,0.0,13.664,14.106,24.2
2024-02-06T14:00:00+02:00,2024-02-06T15:00:00+02:00,2024-02-06T12:00:00+00:00,2024-02-06T13:00:00+00:00,MOD-PM-00523,60,26.567,35.81,0.0,11.988,12.415,20.588
2024-02-06T15:00:00+02:00,2024-02-06T16:00:00+02:00,2024-02-06T13:00:00+00:00,2024-02-06T14:00:00+00:00,MOD-PM-00523,60,25.913,35.145,0.0,14.405,14.833,22.425
2024-02-06T16:00:00+02:00,2024-02-06T17:00:00+02:00,2024-02-06T14:00:00+00:00,2024-02-06T15:00:00+00:00,MOD-PM-00523,60,26.0,35.008,0.0,11.463,11.848,20.544
2024-02-06T17:00:00+02:00,2024-02-06T18:00:00+02:00,2024-02-06T15:00:00+00:00,2024-02-06T16:00:00+00:00,MOD-PM-00523,51,26.155,33.793,0.0,9.33,9.699,16.286
2024-02-06T18:00:00+02:00,2024-02-06T19:00:00+02:00,2024-02-06T16:00:00+00:00,2024-02-06T17:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-06T19:00:00+02:00,2024-02-06T20:00:00+02:00,2024-02-06T17:00:00+00:00,2024-02-06T18:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-06T20:00:00+02:00,2024-02-06T21:00:00+02:00,2024-02-06T18:00:00+00:00,2024-02-06T19:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-06T21:00:00+02:00,2024-02-06T22:00:00+02:00,2024-02-06T19:00:00+00:00,2024-02-06T20:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-06T22:00:00+02:00,2024-02-06T23:00:00+02:00,2024-02-06T20:00:00+00:00,2024-02-06T21:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-06T23:00:00+02:00,2024-02-07T00:00:00+02:00,2024-02-06T21:00:00+00:00,2024-02-06T22:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T00:00:00+02:00,2024-02-07T01:00:00+02:00,2024-02-06T22:00:00+00:00,2024-02-06T23:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T01:00:00+02:00,2024-02-07T02:00:00+02:00,2024-02-06T23:00:00+00:00,2024-02-07T00:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T02:00:00+02:00,2024-02-07T03:00:00+02:00,2024-02-07T00:00:00+00:00,2024-02-07T01:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T03:00:00+02:00,2024-02-07T04:00:00+02:00,2024-02-07T01:00:00+00:00,2024-02-07T02:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T04:00:00+02:00,2024-02-07T05:00:00+02:00,2024-02-07T02:00:00+00:00,2024-02-07T03:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T05:00:00+02:00,2024-02-07T06:00:00+02:00,2024-02-07T03:00:00+00:00,2024-02-07T04:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T06:00:00+02:00,2024-02-07T07:00:00+02:00,2024-02-07T04:00:00+00:00,2024-02-07T05:00:00+00:00,MOD-PM-00523,0,,,,,,
2024-02-07T07:00:00+02:00,2024-02-07T08:00:00+02:00,2024-02-07T05:00:00+00:00,2024-02-07T06:00:00+00:00,MOD-PM-00523,44,,,,,,
2024-02-07T08:00:00+02:00,2024-02-07T09:00:00+02:00,2024-02-07T06:00:00+00:00,2024-02-07T07:00:00+00:00,MOD-PM-00523,60,53.133,28.508,0.0,16.495,16.958,24.441
2024-02-07T09:00:00+02:00,2024-02-07T10:00:00+02:00,2024-02-07T07:00:00+00:00,2024-02-07T08:00:00+00:00,MOD-PM-00523,60,46.382,30.691,0.0,18.327,18.863,26.926
2024-02-07T10:00:00+02:00,2024-02-07T11:00:00+02:00,2024-02-07T08:00:00+00:00,2024-02-07T09:00:00+00:00,MOD-PM-00523,60,42.466,31.662,0.0,19.358,19.799,29.347
2024-02-07T11:00:00+02:00,2024-02-07T12:00:00+02:00,2024-02-07T09:00:00+00:00,2024-02-07T10:00:00+00:00,MOD-PM-00523,60,36.307,33.322,0.0,16.698,17.153,25.064
2024-02-07T12:00:00+02:00,2024-02-07T13:00:00+02:00,2024-02-07T10:00:00+00:00,2024-02-07T11:00:00+00:00,MOD-PM-00523,60,30.764,35.225,0.0,16.244,16.621,24.146
